frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,http.host,http.request.method,dns.qry.name
361,212,23,3,50002.0,443.0,27294.133333333335,23968.2,-1,-1,-1
362,213,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
363,213,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
364,213,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
365,213,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
366,213,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
367,214,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
368,215,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
369,216,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
370,217,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
374,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
375,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
376,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
377,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
378,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
379,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
380,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
381,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
382,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
383,221,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
384,222,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
385,223,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
386,224,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
387,224,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
388,224,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
389,225,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
390,226,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
391,227,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
392,227,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
393,227,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
394,228,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
395,229,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
396,230,23,3,50002.0,443.0,27294.133333333335,23968.2,-1,-1,-1
397,231,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
398,232,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
399,233,23,3,50002.0,443.0,27294.133333333335,23968.2,-1,-1,-1
400,234,23,3,50002.0,443.0,27294.133333333335,23968.2,-1,-1,-1
401,235,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
402,236,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
403,236,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
404,237,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
405,237,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
406,238,23,3,50002.0,443.0,27294.133333333335,23968.2,-1,-1,-1
407,239,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
408,239,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
409,240,23,3,50002.0,443.0,27294.133333333335,23968.2,-1,-1,-1
410,241,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
411,242,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
412,242,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
413,243,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
414,243,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
415,244,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
416,244,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
417,244,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
418,244,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
419,245,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
420,246,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
421,247,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
422,247,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
423,248,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
424,248,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
425,248,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
426,249,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
427,250,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
428,251,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
429,252,23,3,50002.0,443.0,27294.133333333335,23968.2,-1,-1,-1
430,253,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
431,254,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
432,255,23,3,50002.0,443.0,27294.133333333335,23968.2,-1,-1,-1
433,256,4,22,443.0,50002.0,27294.133333333335,23968.2,-1,-1,-1
434,257,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
435,258,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
436,259,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
437,260,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
438,260,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
439,261,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
440,262,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
441,263,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
442,264,23,3,50002.0,443.0,27294.133333333335,23968.2,-1,-1,-1
443,265,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
444,266,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
445,266,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
446,266,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
447,267,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
448,268,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
449,269,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
450,270,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
451,271,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
452,272,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
453,273,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
454,273,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
455,273,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
456,273,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
457,274,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
458,275,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
459,276,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
460,276,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
461,277,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
462,278,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
463,278,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
464,278,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
465,279,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
466,279,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
467,279,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
468,279,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
469,280,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
470,281,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
471,281,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
472,281,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
473,281,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
474,281,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
475,282,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
476,283,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
477,284,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
478,285,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
479,286,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
480,286,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
481,287,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
482,288,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
483,289,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
484,290,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
485,290,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
486,290,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
487,290,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
488,290,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
489,291,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
490,291,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
491,291,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
492,291,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
493,291,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
494,291,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
495,291,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
496,291,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
497,291,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
498,291,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
499,291,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
500,291,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
501,292,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
502,293,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
503,294,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
504,295,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
505,295,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
506,295,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
507,296,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
508,296,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
509,297,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
510,298,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
511,299,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
512,300,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
513,300,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
514,301,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
515,301,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
516,301,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
517,302,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
518,303,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
519,303,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
520,304,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
521,304,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
522,304,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
523,305,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
524,305,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
525,305,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
526,305,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
527,305,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
528,305,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
529,305,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
530,305,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
531,305,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
532,305,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
533,306,23,32,49852.0,443.0,27294.133333333335,23968.2,-1,-1,-1
535,308,33,22,443.0,49852.0,27294.133333333335,23968.2,-1,-1,-1
536,309,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
537,310,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
538,311,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
539,312,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
540,313,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
541,313,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
542,314,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
543,315,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
544,316,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
545,316,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
546,317,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
547,318,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
548,318,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
549,318,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
551,321,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
552,320,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
553,322,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
554,323,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
555,323,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
556,324,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
557,325,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
558,326,23,37,50014.0,443.0,27294.133333333335,23968.2,-1,-1,-1
559,327,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
560,327,38,22,443.0,50014.0,27294.133333333335,23968.2,-1,-1,-1
561,328,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
562,328,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
563,329,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
564,330,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
565,331,23,37,50015.0,443.0,27294.133333333335,23968.2,-1,-1,-1
566,332,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
567,332,38,22,443.0,50015.0,27294.133333333335,23968.2,-1,-1,-1
568,333,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
569,333,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
570,334,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
571,335,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
572,336,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
573,337,23,37,50017.0,443.0,27294.133333333335,23968.2,-1,-1,-1
574,338,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
575,338,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
576,338,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
577,338,38,22,443.0,50017.0,27294.133333333335,23968.2,-1,-1,-1
578,339,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
579,340,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
580,341,23,37,50016.0,443.0,27294.133333333335,23968.2,-1,-1,-1
581,342,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
582,342,38,22,443.0,50016.0,27294.133333333335,23968.2,-1,-1,-1
583,342,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
584,342,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
585,343,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
586,344,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
587,345,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
588,346,23,37,50018.0,443.0,27294.133333333335,23968.2,-1,-1,-1
589,347,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
590,347,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
591,347,38,22,443.0,50018.0,27294.133333333335,23968.2,-1,-1,-1
592,348,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
593,349,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
595,351,23,33,49854.0,443.0,27294.133333333335,23968.2,-1,-1,-1
596,352,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
597,353,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
598,353,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
599,354,34,22,443.0,49854.0,27294.133333333335,23968.2,-1,-1,-1
600,355,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
601,356,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
602,356,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
603,357,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
604,357,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
605,357,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
606,357,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
607,357,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
608,357,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
609,358,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
610,359,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
611,360,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
612,361,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
613,361,23,42,49884.0,443.0,27294.133333333335,23968.2,-1,-1,-1
614,362,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
615,362,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
616,362,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
617,363,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
618,364,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
619,364,23,42,49707.0,443.0,27294.133333333335,23968.2,-1,-1,-1
620,365,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
621,365,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
622,365,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
623,366,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
624,367,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
625,368,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
627,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
628,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
629,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
630,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
631,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
632,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
633,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
634,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
635,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
636,370,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
637,371,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
638,372,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
639,372,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
640,372,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
641,372,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
642,372,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
643,372,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
644,373,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
645,374,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
646,374,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
647,375,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
648,376,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
649,376,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
650,376,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
651,377,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
652,378,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
653,378,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
654,379,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
655,380,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
656,380,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
657,380,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
658,381,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
659,382,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
660,382,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
661,382,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
662,383,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
663,384,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
664,384,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
665,384,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
666,384,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
667,384,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
668,384,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
669,385,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
670,386,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
671,387,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
672,388,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
673,388,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
674,389,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
675,390,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
676,391,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
677,391,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
678,391,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
679,391,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
680,391,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
681,392,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
682,393,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
683,393,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
684,393,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
685,394,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
686,395,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
687,395,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
688,395,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
689,395,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
690,395,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
691,395,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
692,396,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
693,397,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
694,397,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
695,397,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
696,397,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
697,398,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
698,399,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
699,399,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
700,399,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
701,399,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
702,399,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
703,399,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
704,400,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
705,401,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
706,401,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
707,402,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
708,403,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
709,403,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
710,404,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
711,405,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
712,405,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
713,405,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
714,406,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
715,407,23,14,50001.0,443.0,27294.133333333335,23968.2,-1,-1,-1
716,408,43,22,443.0,49884.0,27294.133333333335,23968.2,-1,-1,-1
717,409,23,44,49993.0,443.0,27294.133333333335,23968.2,-1,-1,-1
718,410,23,44,49993.0,443.0,27294.133333333335,23968.2,-1,-1,-1
719,411,45,22,443.0,49993.0,27294.133333333335,23968.2,-1,-1,-1
720,411,45,22,443.0,49993.0,27294.133333333335,23968.2,-1,-1,-1
721,412,15,22,443.0,50001.0,27294.133333333335,23968.2,-1,-1,-1
722,413,43,22,443.0,49707.0,27294.133333333335,23968.2,-1,-1,-1
723,414,45,22,443.0,49993.0,27294.133333333335,23968.2,-1,-1,-1
724,415,23,44,49993.0,443.0,27294.133333333335,23968.2,-1,-1,-1
